a : -460.0000, 0 -> 4
b : 45.0000, 0 -> 7
c : 527.0000, 0 -> 6
d : -578.0000, 0 -> 6
a : 321.0000, 1 -> 7
b : 840.0000, 1 -> 1
c : -342.0000, 1 -> 6
d : -198.0000, 1 -> 7
a : 991.0000, 2 -> 0
b : 653.0000, 2 -> 3
c : 64.0000, 2 -> 7
d : -87.0000, 2 -> 3
a : 238.0000, 3 -> 5
b : -808.0000, 3 -> 6
c : 212.0000, 3 -> 6
d : -828.0000, 3 -> 6
a : -509.0000, 4 -> 3
b : -815.0000, 4 -> 5
c : -226.0000, 4 -> 0
d : -205.0000, 4 -> 2
a : 414.0000, 5 -> 5
b : -341.0000, 5 -> 4
c : 587.0000, 5 -> 4
d : -924.0000, 5 -> 0
a : 368.0000, 6 -> 2
b : 213.0000, 6 -> 1
c : 43.0000, 6 -> 6
d : 730.0000, 6 -> 7
a : -292.0000, 7 -> 5
b : 140.0000, 7 -> 4
c : -429.0000, 7 -> 0
d : 434.0000, 7 -> 3
a : 260.0000, 0 -> 4
b : -415.0000, 0 -> 1
d : 662.0000, 1 -> 7
a : 117.0000, 1 -> 4
c : 641.0000, 2 -> 0
c : 769.0000, 2 -> 3
a : 494.0000, 3 -> 0
a : -50.0000, 3 -> 4
b : 575.0000, 4 -> 2
c : 860.0000, 4 -> 5
a : -191.0000, 5 -> 6
a : -786.0000, 5 -> 7
b : -833.0000, 6 -> 0
d : -468.0000, 6 -> 4
c : 646.0000, 7 -> 1
d : 859.0000, 7 -> 2
