a : -131.0000, 0 -> 5
b : 158.0000, 0 -> 1
a : 540.0000, 1 -> 0
b : -85.0000, 1 -> 1
a : 286.0000, 2 -> 1
b : -262.0000, 2 -> 4
a : 641.0000, 3 -> 3
b : -993.0000, 3 -> 7
a : 632.0000, 4 -> 5
b : -477.0000, 4 -> 5
a : 735.0000, 5 -> 0
b : 281.0000, 5 -> 3
a : -367.0000, 6 -> 7
b : 464.0000, 6 -> 0
a : -299.0000, 7 -> 3
b : 458.0000, 7 -> 6
b : 241.0000, 0 -> 6
a : 465.0000, 1 -> 6
b : 74.0000, 2 -> 6
b : -659.0000, 3 -> 2
b : -294.0000, 4 -> 5
b : -271.0000, 5 -> 6
b : 147.0000, 6 -> 5
a : -324.0000, 7 -> 2
