a : 470.0000, 0 -> 2
b : -933.0000, 0 -> 3
c : -356.0000, 0 -> 1
d : -506.0000, 0 -> 1
a : -120.0000, 1 -> 0
b : 741.0000, 1 -> 1
c : 495.0000, 1 -> 0
d : 885.0000, 1 -> 0
a : 783.0000, 2 -> 2
b : 528.0000, 2 -> 2
c : 128.0000, 2 -> 1
d : 540.0000, 2 -> 2
a : -913.0000, 3 -> 0
b : 719.0000, 3 -> 2
c : 818.0000, 3 -> 1
d : 666.0000, 3 -> 2
b : 26.0000, 0 -> 0
c : 577.0000, 0 -> 3
b : 676.0000, 1 -> 2
b : 268.0000, 1 -> 1
c : -104.0000, 2 -> 3
b : 743.0000, 2 -> 1
b : -591.0000, 3 -> 2
d : 686.0000, 3 -> 2
