a : 977.0000, 0 -> 1
b : -390.0000, 0 -> 0
c : 846.0000, 0 -> 1
d : 189.0000, 0 -> 1
a : -995.0000, 1 -> 1
b : 285.0000, 1 -> 1
c : -634.0000, 1 -> 0
d : 17.0000, 1 -> 0
a : -826.0000, 2 -> 3
b : -811.0000, 2 -> 1
c : 644.0000, 2 -> 1
d : 303.0000, 2 -> 1
a : 350.0000, 3 -> 0
b : -718.0000, 3 -> 3
c : -185.0000, 3 -> 3
d : 968.0000, 3 -> 0
b : 343.0000, 0 -> 1
b : 292.0000, 0 -> 1
b : -297.0000, 1 -> 3
d : -945.0000, 1 -> 0
d : 717.0000, 2 -> 1
b : 208.0000, 2 -> 2
a : 678.0000, 3 -> 1
d : 25.0000, 3 -> 2
