a : 147.0000, 0 -> 1
b : 181.0000, 0 -> 2
c : -758.0000, 0 -> 2
d : 52.0000, 0 -> 1
a : 37.0000, 1 -> 1
b : 621.0000, 1 -> 2
c : 536.0000, 1 -> 0
d : -523.0000, 1 -> 3
a : 46.0000, 2 -> 1
b : -833.0000, 2 -> 0
c : 457.0000, 2 -> 2
d : -356.0000, 2 -> 0
a : 250.0000, 3 -> 3
b : -880.0000, 3 -> 1
c : -695.0000, 3 -> 2
d : -361.0000, 3 -> 2
c : 174.0000, 0 -> 2
a : -135.0000, 0 -> 1
b : 157.0000, 1 -> 0
a : 340.0000, 1 -> 1
a : 369.0000, 2 -> 2
c : -355.0000, 2 -> 1
a : 987.0000, 3 -> 3
a : -121.0000, 3 -> 1
