a : -907.0000, 0 -> 3
b : 762.0000, 0 -> 6
a : 543.0000, 1 -> 2
b : 39.0000, 1 -> 6
a : 659.0000, 2 -> 6
b : 295.0000, 2 -> 1
a : 408.0000, 3 -> 7
b : -54.0000, 3 -> 5
a : 500.0000, 4 -> 0
b : -596.0000, 4 -> 4
a : -26.0000, 5 -> 3
b : 123.0000, 5 -> 1
a : 996.0000, 6 -> 4
b : 309.0000, 6 -> 2
a : -388.0000, 7 -> 7
b : -951.0000, 7 -> 5
a : -44.0000, 0 -> 5
b : 971.0000, 1 -> 1
b : 848.0000, 2 -> 4
a : -902.0000, 3 -> 5
b : 366.0000, 4 -> 0
b : 594.0000, 5 -> 3
b : 576.0000, 6 -> 5
a : -549.0000, 7 -> 4
