a : 774.0000, 0 -> 1
b : -360.0000, 0 -> 1
c : 815.0000, 0 -> 3
d : -25.0000, 0 -> 3
a : -164.0000, 1 -> 2
b : -123.0000, 1 -> 1
c : 355.0000, 1 -> 0
d : -564.0000, 1 -> 2
a : -1.0000, 2 -> 0
b : 981.0000, 2 -> 0
c : 924.0000, 2 -> 2
d : 392.0000, 2 -> 2
a : -940.0000, 3 -> 1
b : -397.0000, 3 -> 0
c : 795.0000, 3 -> 3
d : -79.0000, 3 -> 1
c : 246.0000, 0 -> 3
b : -399.0000, 0 -> 0
d : 913.0000, 1 -> 1
d : -766.0000, 1 -> 1
d : -860.0000, 2 -> 2
c : -249.0000, 2 -> 2
d : 243.0000, 3 -> 0
a : -660.0000, 3 -> 3
