a : 180.0000, 0 -> 1
b : 555.0000, 0 -> 3
a : -864.0000, 1 -> 2
b : -4.0000, 1 -> 0
a : -873.0000, 2 -> 0
b : 614.0000, 2 -> 6
a : -872.0000, 3 -> 5
b : -481.0000, 3 -> 5
a : 184.0000, 4 -> 3
b : -513.0000, 4 -> 3
a : 393.0000, 5 -> 6
b : 878.0000, 5 -> 0
a : -858.0000, 6 -> 2
b : 57.0000, 6 -> 0
a : -959.0000, 7 -> 6
b : -200.0000, 7 -> 6
a : 913.0000, 0 -> 6
a : -748.0000, 1 -> 3
b : 837.0000, 2 -> 4
b : 975.0000, 3 -> 6
a : -813.0000, 4 -> 0
b : -12.0000, 5 -> 7
b : 42.0000, 6 -> 4
b : 887.0000, 7 -> 6
