a : -389.0000, 0 -> 7
b : 659.0000, 0 -> 0
c : -514.0000, 0 -> 7
d : -853.0000, 0 -> 7
a : 904.0000, 1 -> 4
b : -15.0000, 1 -> 4
c : 302.0000, 1 -> 6
d : -288.0000, 1 -> 4
a : 431.0000, 2 -> 6
b : -613.0000, 2 -> 0
c : 670.0000, 2 -> 4
d : 92.0000, 2 -> 4
a : -795.0000, 3 -> 1
b : 49.0000, 3 -> 0
c : 975.0000, 3 -> 1
d : 867.0000, 3 -> 5
a : -230.0000, 4 -> 7
b : 658.0000, 4 -> 3
c : 513.0000, 4 -> 4
d : 128.0000, 4 -> 3
a : -410.0000, 5 -> 5
b : -274.0000, 5 -> 4
c : 832.0000, 5 -> 2
d : -633.0000, 5 -> 1
a : -23.0000, 6 -> 1
b : 896.0000, 6 -> 4
c : -702.0000, 6 -> 1
d : -335.0000, 6 -> 5
a : -878.0000, 7 -> 6
b : -354.0000, 7 -> 3
c : 519.0000, 7 -> 2
d : -409.0000, 7 -> 7
a : -190.0000, 0 -> 3
d : 446.0000, 0 -> 0
a : 655.0000, 1 -> 4
b : -136.0000, 1 -> 1
a : -216.0000, 2 -> 7
a : 927.0000, 2 -> 6
c : -182.0000, 3 -> 7
c : 126.0000, 3 -> 5
a : -785.0000, 4 -> 1
b : 58.0000, 4 -> 1
a : 149.0000, 5 -> 7
c : 389.0000, 5 -> 0
b : 883.0000, 6 -> 3
b : 592.0000, 6 -> 0
a : -12.0000, 7 -> 7
b : -993.0000, 7 -> 0
