a : 905.0000, 0 -> 2
b : -16.0000, 0 -> 3
c : -111.0000, 0 -> 2
d : 452.0000, 0 -> 2
a : -431.0000, 1 -> 1
b : 304.0000, 1 -> 2
c : 342.0000, 1 -> 1
d : -890.0000, 1 -> 1
a : 153.0000, 2 -> 3
b : 246.0000, 2 -> 2
c : 270.0000, 2 -> 2
d : -638.0000, 2 -> 1
a : -431.0000, 3 -> 3
b : -217.0000, 3 -> 2
c : -316.0000, 3 -> 2
d : 460.0000, 3 -> 0
d : -299.0000, 0 -> 3
c : 583.0000, 0 -> 0
c : 652.0000, 1 -> 0
b : 148.0000, 1 -> 3
a : -223.0000, 2 -> 2
a : 828.0000, 2 -> 3
c : 696.0000, 3 -> 3
d : -178.0000, 3 -> 1
