a : 717.0000, 0 -> 0
b : -774.0000, 0 -> 5
c : 665.0000, 0 -> 5
d : 711.0000, 0 -> 4
a : -224.0000, 1 -> 6
b : 620.0000, 1 -> 7
c : -875.0000, 1 -> 1
d : 295.0000, 1 -> 2
a : 801.0000, 2 -> 4
b : 983.0000, 2 -> 3
c : -837.0000, 2 -> 5
d : 234.0000, 2 -> 5
a : -381.0000, 3 -> 0
b : -798.0000, 3 -> 3
c : 181.0000, 3 -> 0
d : 372.0000, 3 -> 3
a : -949.0000, 4 -> 0
b : -474.0000, 4 -> 3
c : -762.0000, 4 -> 5
d : 757.0000, 4 -> 5
a : -47.0000, 5 -> 7
b : -55.0000, 5 -> 4
c : 987.0000, 5 -> 1
d : 155.0000, 5 -> 7
a : -718.0000, 6 -> 1
b : -45.0000, 6 -> 1
c : 482.0000, 6 -> 2
d : 103.0000, 6 -> 0
a : -505.0000, 7 -> 2
b : -561.0000, 7 -> 4
c : -496.0000, 7 -> 0
d : 798.0000, 7 -> 2
b : -741.0000, 0 -> 2
a : 616.0000, 0 -> 6
d : 14.0000, 1 -> 7
b : 24.0000, 1 -> 3
b : -315.0000, 2 -> 1
a : 404.0000, 2 -> 0
c : 630.0000, 3 -> 2
c : -74.0000, 3 -> 7
d : 281.0000, 4 -> 1
a : 735.0000, 4 -> 6
d : -499.0000, 5 -> 4
c : -957.0000, 5 -> 0
b : -154.0000, 6 -> 5
a : 174.0000, 6 -> 5
b : -553.0000, 7 -> 3
b : -745.0000, 7 -> 0
