a : 792.0000, 0 -> 1
b : 168.0000, 0 -> 0
c : -191.0000, 0 -> 6
d : 260.0000, 0 -> 6
a : -691.0000, 1 -> 4
b : 989.0000, 1 -> 3
c : 512.0000, 1 -> 4
d : -681.0000, 1 -> 0
a : -99.0000, 2 -> 1
b : 154.0000, 2 -> 3
c : -337.0000, 2 -> 4
d : 382.0000, 2 -> 0
a : -463.0000, 3 -> 0
b : 166.0000, 3 -> 2
c : 787.0000, 3 -> 5
d : -30.0000, 3 -> 4
a : 779.0000, 4 -> 6
b : 911.0000, 4 -> 2
c : 548.0000, 4 -> 1
d : -298.0000, 4 -> 5
a : 439.0000, 5 -> 4
b : 662.0000, 5 -> 4
c : -736.0000, 5 -> 2
d : -953.0000, 5 -> 1
a : 11.0000, 6 -> 0
b : 37.0000, 6 -> 3
c : 930.0000, 6 -> 3
d : -822.0000, 6 -> 1
a : -19.0000, 7 -> 7
b : 716.0000, 7 -> 7
c : 130.0000, 7 -> 1
d : -757.0000, 7 -> 3
a : -327.0000, 0 -> 2
b : 168.0000, 0 -> 3
d : 173.0000, 1 -> 2
c : 296.0000, 1 -> 5
c : -179.0000, 2 -> 4
b : -315.0000, 2 -> 2
a : -207.0000, 3 -> 2
c : -823.0000, 3 -> 1
b : -814.0000, 4 -> 6
b : -20.0000, 4 -> 7
c : 601.0000, 5 -> 0
d : -536.0000, 5 -> 0
a : -865.0000, 6 -> 2
b : -697.0000, 6 -> 6
d : 19.0000, 7 -> 5
c : -938.0000, 7 -> 3
