a : 243.0000, 0 -> 5
b : 323.0000, 0 -> 6
a : -700.0000, 1 -> 0
b : 172.0000, 1 -> 6
a : 171.0000, 2 -> 2
b : 333.0000, 2 -> 7
a : -213.0000, 3 -> 5
b : -183.0000, 3 -> 7
a : -636.0000, 4 -> 0
b : -205.0000, 4 -> 5
a : 48.0000, 5 -> 6
b : -821.0000, 5 -> 4
a : -299.0000, 6 -> 3
b : 824.0000, 6 -> 4
a : -809.0000, 7 -> 0
b : 231.0000, 7 -> 0
b : 121.0000, 0 -> 1
b : 598.0000, 1 -> 0
a : -405.0000, 2 -> 6
b : -255.0000, 3 -> 5
a : -787.0000, 4 -> 2
b : -915.0000, 5 -> 1
b : -719.0000, 6 -> 6
b : 743.0000, 7 -> 4
