a : 896.0000, 0 -> 1
b : 717.0000, 0 -> 0
c : -973.0000, 0 -> 3
d : 980.0000, 0 -> 3
a : 161.0000, 1 -> 1
b : -984.0000, 1 -> 2
c : 180.0000, 1 -> 2
d : 429.0000, 1 -> 0
a : 113.0000, 2 -> 2
b : -636.0000, 2 -> 3
c : 346.0000, 2 -> 1
d : -288.0000, 2 -> 1
a : 945.0000, 3 -> 2
b : -201.0000, 3 -> 0
c : -180.0000, 3 -> 0
d : 873.0000, 3 -> 0
a : -472.0000, 0 -> 3
b : -868.0000, 0 -> 0
b : 978.0000, 1 -> 0
b : -501.0000, 1 -> 0
d : 169.0000, 2 -> 2
b : 824.0000, 2 -> 3
d : -509.0000, 3 -> 3
b : -974.0000, 3 -> 1
