a : -188.0000, 0 -> 1
b : 203.0000, 0 -> 0
c : 855.0000, 0 -> 0
d : -958.0000, 0 -> 0
a : 294.0000, 1 -> 2
b : -70.0000, 1 -> 1
c : -380.0000, 1 -> 2
d : -202.0000, 1 -> 0
a : 369.0000, 2 -> 1
b : 73.0000, 2 -> 1
c : -170.0000, 2 -> 1
d : -371.0000, 2 -> 1
a : 923.0000, 3 -> 3
b : 459.0000, 3 -> 3
c : -792.0000, 3 -> 1
d : 581.0000, 3 -> 3
c : 764.0000, 0 -> 1
a : -585.0000, 0 -> 2
a : -578.0000, 1 -> 3
a : 907.0000, 1 -> 2
c : -245.0000, 2 -> 1
b : -382.0000, 2 -> 3
b : 16.0000, 3 -> 3
b : 612.0000, 3 -> 0
