a : 906.0000, 0 -> 1
b : 138.0000, 0 -> 2
a : 957.0000, 1 -> 7
b : 38.0000, 1 -> 4
a : -933.0000, 2 -> 1
b : 101.0000, 2 -> 4
a : 347.0000, 3 -> 6
b : 558.0000, 3 -> 0
a : 506.0000, 4 -> 2
b : 909.0000, 4 -> 5
a : 734.0000, 5 -> 2
b : -74.0000, 5 -> 1
a : 125.0000, 6 -> 4
b : 555.0000, 6 -> 6
a : 67.0000, 7 -> 4
b : -872.0000, 7 -> 7
b : 889.0000, 0 -> 6
b : -267.0000, 1 -> 7
b : -282.0000, 2 -> 5
b : -766.0000, 3 -> 5
b : 648.0000, 4 -> 0
a : -170.0000, 5 -> 2
b : -860.0000, 6 -> 7
a : 726.0000, 7 -> 4
b : 206.0000, 6 -> 3
