a : -888.0000, 0 -> 2
b : 890.0000, 0 -> 0
c : 687.0000, 0 -> 0
d : -470.0000, 0 -> 7
a : 525.0000, 1 -> 3
b : -750.0000, 1 -> 6
c : 503.0000, 1 -> 6
d : 754.0000, 1 -> 2
a : -244.0000, 2 -> 4
b : -266.0000, 2 -> 1
c : 221.0000, 2 -> 0
d : 862.0000, 2 -> 7
a : 426.0000, 3 -> 2
b : 277.0000, 3 -> 4
c : -550.0000, 3 -> 3
d : 907.0000, 3 -> 6
a : -330.0000, 4 -> 2
b : -962.0000, 4 -> 1
c : 263.0000, 4 -> 7
d : -975.0000, 4 -> 7
a : -432.0000, 5 -> 2
b : 321.0000, 5 -> 2
c : -585.0000, 5 -> 1
d : -401.0000, 5 -> 4
a : 353.0000, 6 -> 5
b : 234.0000, 6 -> 4
c : -64.0000, 6 -> 6
d : -756.0000, 6 -> 5
a : -897.0000, 7 -> 2
b : 255.0000, 7 -> 3
c : 987.0000, 7 -> 1
d : -117.0000, 7 -> 4
a : 984.0000, 0 -> 3
d : 112.0000, 0 -> 5
d : 964.0000, 1 -> 6
c : -616.0000, 1 -> 6
c : -671.0000, 2 -> 1
a : 634.0000, 2 -> 1
b : -86.0000, 3 -> 0
c : -748.0000, 3 -> 0
b : -613.0000, 4 -> 6
b : -360.0000, 4 -> 5
a : -916.0000, 5 -> 0
a : 72.0000, 5 -> 5
b : -701.0000, 6 -> 4
d : -814.0000, 6 -> 3
c : 877.0000, 7 -> 6
b : 92.0000, 7 -> 7
