a : -67.0000, 0 -> 2
b : 500.0000, 0 -> 2
a : -760.0000, 1 -> 3
b : -155.0000, 1 -> 5
a : -989.0000, 2 -> 6
b : -103.0000, 2 -> 3
a : 281.0000, 3 -> 1
b : 892.0000, 3 -> 3
a : -494.0000, 4 -> 7
b : 934.0000, 4 -> 7
a : -229.0000, 5 -> 7
b : 977.0000, 5 -> 5
a : 110.0000, 6 -> 4
b : 155.0000, 6 -> 2
a : 769.0000, 7 -> 6
b : -652.0000, 7 -> 6
b : -769.0000, 0 -> 0
a : -6.0000, 1 -> 0
a : -432.0000, 2 -> 3
a : 222.0000, 3 -> 2
a : -922.0000, 4 -> 3
b : 663.0000, 5 -> 7
b : 101.0000, 6 -> 0
b : 905.0000, 7 -> 1
