a : 36.0000, 0 -> 7
b : -283.0000, 0 -> 7
c : -234.0000, 0 -> 4
d : 196.0000, 0 -> 7
a : -362.0000, 1 -> 4
b : -302.0000, 1 -> 3
c : -746.0000, 1 -> 3
d : 294.0000, 1 -> 1
a : 643.0000, 2 -> 0
b : -944.0000, 2 -> 6
c : 511.0000, 2 -> 4
d : 809.0000, 2 -> 5
a : -947.0000, 3 -> 2
b : -678.0000, 3 -> 1
c : -702.0000, 3 -> 2
d : 215.0000, 3 -> 4
a : 358.0000, 4 -> 6
b : -66.0000, 4 -> 6
c : -227.0000, 4 -> 5
d : -420.0000, 4 -> 1
a : 591.0000, 5 -> 1
b : 427.0000, 5 -> 5
c : -797.0000, 5 -> 4
d : -749.0000, 5 -> 4
a : -229.0000, 6 -> 3
b : -201.0000, 6 -> 5
c : 953.0000, 6 -> 6
d : -705.0000, 6 -> 2
a : 221.0000, 7 -> 7
b : -475.0000, 7 -> 1
c : 589.0000, 7 -> 0
d : 995.0000, 7 -> 6
b : -808.0000, 0 -> 2
b : -915.0000, 0 -> 7
b : 279.0000, 1 -> 3
c : -322.0000, 1 -> 7
c : 139.0000, 2 -> 4
c : -154.0000, 2 -> 1
a : -423.0000, 3 -> 1
d : -670.0000, 3 -> 5
d : 465.0000, 4 -> 1
c : 101.0000, 4 -> 6
c : -6.0000, 5 -> 6
b : 648.0000, 5 -> 2
c : 979.0000, 6 -> 3
a : 395.0000, 6 -> 2
b : -369.0000, 7 -> 7
b : 959.0000, 7 -> 1
