a : -140.0000, 0 -> 0
b : -505.0000, 0 -> 2
c : -696.0000, 0 -> 1
d : 655.0000, 0 -> 3
a : -521.0000, 1 -> 0
b : -844.0000, 1 -> 0
c : 654.0000, 1 -> 3
d : -979.0000, 1 -> 3
a : -623.0000, 2 -> 2
b : 88.0000, 2 -> 0
c : -940.0000, 2 -> 3
d : -227.0000, 2 -> 3
a : 298.0000, 3 -> 2
b : 33.0000, 3 -> 0
c : -20.0000, 3 -> 1
d : 113.0000, 3 -> 1
c : -601.0000, 0 -> 0
a : -829.0000, 0 -> 2
c : -402.0000, 1 -> 0
b : 453.0000, 1 -> 0
d : 105.0000, 2 -> 1
b : 530.0000, 2 -> 0
d : 626.0000, 3 -> 2
b : -420.0000, 3 -> 2
