a : 436.0000, 0 -> 1
b : -239.0000, 0 -> 0
c : -728.0000, 0 -> 1
d : 872.0000, 0 -> 0
a : -817.0000, 1 -> 3
b : 213.0000, 1 -> 1
c : 904.0000, 1 -> 3
d : 954.0000, 1 -> 0
a : 921.0000, 2 -> 3
b : 242.0000, 2 -> 3
c : -419.0000, 2 -> 2
d : 230.0000, 2 -> 1
a : -967.0000, 3 -> 0
b : 178.0000, 3 -> 3
c : 39.0000, 3 -> 2
d : 60.0000, 3 -> 2
b : 365.0000, 0 -> 1
c : -292.0000, 0 -> 2
d : -287.0000, 1 -> 1
d : -41.0000, 1 -> 3
b : -624.0000, 2 -> 3
c : -841.0000, 2 -> 2
a : -271.0000, 3 -> 0
b : 231.0000, 3 -> 1
