a : -7.0000, 0 -> 4
b : 663.0000, 0 -> 5
c : 95.0000, 0 -> 1
d : -38.0000, 0 -> 2
a : -665.0000, 1 -> 3
b : 30.0000, 1 -> 0
c : -956.0000, 1 -> 1
d : -1.0000, 1 -> 2
a : 331.0000, 2 -> 3
b : -745.0000, 2 -> 4
c : -983.0000, 2 -> 0
d : 856.0000, 2 -> 1
a : 280.0000, 3 -> 1
b : -842.0000, 3 -> 1
c : 486.0000, 3 -> 6
d : -478.0000, 3 -> 7
a : 864.0000, 4 -> 2
b : -944.0000, 4 -> 2
c : 102.0000, 4 -> 6
d : -915.0000, 4 -> 2
a : 745.0000, 5 -> 4
b : -970.0000, 5 -> 2
c : 469.0000, 5 -> 0
d : 694.0000, 5 -> 4
a : -537.0000, 6 -> 6
b : 33.0000, 6 -> 6
c : -806.0000, 6 -> 2
d : -907.0000, 6 -> 7
a : -270.0000, 7 -> 6
b : 709.0000, 7 -> 1
c : -188.0000, 7 -> 2
d : 878.0000, 7 -> 1
c : 625.0000, 0 -> 5
d : 843.0000, 0 -> 7
c : 347.0000, 1 -> 6
a : -546.0000, 1 -> 5
c : -824.0000, 2 -> 4
b : 638.0000, 2 -> 5
c : -581.0000, 3 -> 0
b : -243.0000, 3 -> 6
c : -637.0000, 4 -> 1
a : -27.0000, 4 -> 7
a : -263.0000, 5 -> 2
c : 110.0000, 5 -> 0
c : -201.0000, 6 -> 4
b : -296.0000, 6 -> 7
a : 424.0000, 7 -> 0
c : 815.0000, 7 -> 6
