a : -465.0000, 0 -> 5
b : 388.0000, 0 -> 7
a : 150.0000, 1 -> 1
b : -42.0000, 1 -> 4
a : -429.0000, 2 -> 5
b : -207.0000, 2 -> 0
a : 332.0000, 3 -> 4
b : 53.0000, 3 -> 2
a : 683.0000, 4 -> 7
b : 434.0000, 4 -> 4
a : -233.0000, 5 -> 4
b : -957.0000, 5 -> 7
a : -921.0000, 6 -> 6
b : 493.0000, 6 -> 7
a : -977.0000, 7 -> 5
b : -291.0000, 7 -> 4
a : 774.0000, 0 -> 0
a : 917.0000, 1 -> 2
b : 182.0000, 2 -> 5
a : 549.0000, 3 -> 6
a : -938.0000, 4 -> 5
a : 400.0000, 5 -> 3
a : -542.0000, 6 -> 1
a : -355.0000, 7 -> 4
