a : -85.0000, 0 -> 3
b : 595.0000, 0 -> 3
c : 872.0000, 0 -> 1
d : 883.0000, 0 -> 0
a : -503.0000, 1 -> 3
b : -144.0000, 1 -> 1
c : 31.0000, 1 -> 3
d : -127.0000, 1 -> 1
a : 949.0000, 2 -> 0
b : -680.0000, 2 -> 2
c : -568.0000, 2 -> 3
d : 148.0000, 2 -> 1
a : -406.0000, 3 -> 0
b : -175.0000, 3 -> 1
c : -346.0000, 3 -> 2
d : 52.0000, 3 -> 3
a : 449.0000, 0 -> 0
c : -62.0000, 0 -> 2
c : 934.0000, 1 -> 1
b : 49.0000, 1 -> 0
b : 445.0000, 2 -> 3
b : -729.0000, 2 -> 2
b : 96.0000, 3 -> 2
d : 77.0000, 3 -> 0
