a : 236.0000, 0 -> 7
b : -474.0000, 0 -> 2
c : 806.0000, 0 -> 2
d : -903.0000, 0 -> 4
a : 317.0000, 1 -> 2
b : 34.0000, 1 -> 2
c : 206.0000, 1 -> 0
d : 65.0000, 1 -> 2
a : -961.0000, 2 -> 4
b : -256.0000, 2 -> 1
c : 530.0000, 2 -> 3
d : 830.0000, 2 -> 6
a : 36.0000, 3 -> 6
b : 98.0000, 3 -> 3
c : -327.0000, 3 -> 1
d : 365.0000, 3 -> 6
a : 777.0000, 4 -> 0
b : -339.0000, 4 -> 1
c : 488.0000, 4 -> 3
d : -651.0000, 4 -> 7
a : 58.0000, 5 -> 1
b : -540.0000, 5 -> 3
c : -16.0000, 5 -> 5
d : 567.0000, 5 -> 3
a : 630.0000, 6 -> 3
b : -695.0000, 6 -> 5
c : -639.0000, 6 -> 3
d : 970.0000, 6 -> 3
a : -838.0000, 7 -> 6
b : -430.0000, 7 -> 2
c : 299.0000, 7 -> 4
d : -241.0000, 7 -> 6
b : 79.0000, 0 -> 6
c : 134.0000, 0 -> 0
d : 188.0000, 1 -> 6
d : 99.0000, 1 -> 4
b : 658.0000, 2 -> 3
a : 375.0000, 2 -> 6
c : 275.0000, 3 -> 1
d : 243.0000, 3 -> 0
b : -116.0000, 4 -> 2
a : 425.0000, 4 -> 6
c : -220.0000, 5 -> 6
b : 88.0000, 5 -> 1
b : -822.0000, 6 -> 2
b : -720.0000, 6 -> 1
c : -509.0000, 7 -> 5
a : -357.0000, 7 -> 4
