a : -468.0000, 0 -> 5
b : 250.0000, 0 -> 5
a : 628.0000, 1 -> 0
b : -458.0000, 1 -> 1
a : 902.0000, 2 -> 7
b : -640.0000, 2 -> 4
a : 19.0000, 3 -> 1
b : 254.0000, 3 -> 0
a : -990.0000, 4 -> 3
b : 888.0000, 4 -> 3
a : 223.0000, 5 -> 4
b : 270.0000, 5 -> 0
a : -247.0000, 6 -> 4
b : -453.0000, 6 -> 2
a : 191.0000, 7 -> 2
b : -351.0000, 7 -> 2
a : 398.0000, 0 -> 5
b : -826.0000, 1 -> 1
b : -794.0000, 2 -> 5
a : 443.0000, 3 -> 6
b : 143.0000, 4 -> 7
a : 380.0000, 5 -> 4
b : -839.0000, 6 -> 1
b : 465.0000, 7 -> 0
