a : 575.0000, 0 -> 2
b : 153.0000, 0 -> 5
a : 412.0000, 1 -> 7
b : -261.0000, 1 -> 2
a : -882.0000, 2 -> 3
b : -579.0000, 2 -> 5
a : -735.0000, 3 -> 3
b : -513.0000, 3 -> 0
a : 296.0000, 4 -> 6
b : -10.0000, 4 -> 5
a : -967.0000, 5 -> 0
b : -490.0000, 5 -> 5
a : 455.0000, 6 -> 5
b : -689.0000, 6 -> 0
a : 712.0000, 7 -> 4
b : -456.0000, 7 -> 5
b : 284.0000, 0 -> 0
a : 404.0000, 1 -> 4
b : -382.0000, 2 -> 7
b : 433.0000, 3 -> 6
b : 721.0000, 4 -> 4
b : 90.0000, 5 -> 7
b : -560.0000, 6 -> 1
b : -683.0000, 7 -> 0
