a : 508.0000, 0 -> 3
b : -515.0000, 0 -> 4
a : 21.0000, 1 -> 3
b : 202.0000, 1 -> 5
a : 133.0000, 2 -> 3
b : -50.0000, 2 -> 5
a : 490.0000, 3 -> 6
b : 999.0000, 3 -> 1
a : 29.0000, 4 -> 3
b : 927.0000, 4 -> 6
a : -545.0000, 5 -> 0
b : -487.0000, 5 -> 4
a : 650.0000, 6 -> 3
b : -770.0000, 6 -> 6
a : 358.0000, 7 -> 3
b : -857.0000, 7 -> 3
b : 956.0000, 0 -> 3
b : 767.0000, 1 -> 0
a : -411.0000, 2 -> 1
a : -664.0000, 3 -> 7
b : 989.0000, 4 -> 6
b : 168.0000, 5 -> 0
a : 698.0000, 6 -> 0
a : -79.0000, 7 -> 2
