a : -526.0000, 0 -> 0
b : -664.0000, 0 -> 7
a : 320.0000, 1 -> 0
b : 903.0000, 1 -> 4
a : -961.0000, 2 -> 6
b : 177.0000, 2 -> 2
a : 645.0000, 3 -> 2
b : -596.0000, 3 -> 4
a : 282.0000, 4 -> 0
b : -502.0000, 4 -> 7
a : -508.0000, 5 -> 7
b : 511.0000, 5 -> 0
a : 530.0000, 6 -> 1
b : -866.0000, 6 -> 3
a : 973.0000, 7 -> 6
b : 326.0000, 7 -> 1
b : 850.0000, 0 -> 6
b : 63.0000, 1 -> 7
a : -498.0000, 2 -> 0
a : 182.0000, 3 -> 7
a : 298.0000, 4 -> 1
a : 550.0000, 5 -> 5
a : -343.0000, 6 -> 6
b : 802.0000, 7 -> 7
b : -719.0000, 0 -> 5
