a : 511.0000, 0 -> 2
b : 787.0000, 0 -> 4
c : -282.0000, 0 -> 4
d : -566.0000, 0 -> 5
a : 184.0000, 1 -> 0
b : 556.0000, 1 -> 3
c : -145.0000, 1 -> 2
d : -688.0000, 1 -> 5
a : -534.0000, 2 -> 0
b : -183.0000, 2 -> 4
c : 446.0000, 2 -> 0
d : -19.0000, 2 -> 5
a : 232.0000, 3 -> 5
b : 172.0000, 3 -> 6
c : -590.0000, 3 -> 6
d : -754.0000, 3 -> 7
a : -865.0000, 4 -> 2
b : 877.0000, 4 -> 3
c : 466.0000, 4 -> 5
d : -720.0000, 4 -> 6
a : 106.0000, 5 -> 7
b : 397.0000, 5 -> 6
c : 196.0000, 5 -> 2
d : 245.0000, 5 -> 7
a : 295.0000, 6 -> 5
b : 103.0000, 6 -> 7
c : -125.0000, 6 -> 5
d : 768.0000, 6 -> 2
a : -108.0000, 7 -> 7
b : -789.0000, 7 -> 7
c : 737.0000, 7 -> 5
d : -926.0000, 7 -> 1
a : -306.0000, 0 -> 1
a : -598.0000, 0 -> 7
b : 155.0000, 1 -> 0
c : 196.0000, 1 -> 6
a : -575.0000, 2 -> 7
c : -211.0000, 2 -> 4
a : 113.0000, 3 -> 2
d : -161.0000, 3 -> 2
a : -426.0000, 4 -> 4
c : -366.0000, 4 -> 0
a : -869.0000, 5 -> 7
d : -867.0000, 5 -> 0
b : 723.0000, 6 -> 7
c : -320.0000, 6 -> 0
d : -738.0000, 7 -> 5
d : -261.0000, 7 -> 2
