a : 404.0000, 0 -> 0
b : -294.0000, 0 -> 7
a : -566.0000, 1 -> 3
b : 723.0000, 1 -> 5
a : -507.0000, 2 -> 7
b : 607.0000, 2 -> 7
a : 130.0000, 3 -> 0
b : -759.0000, 3 -> 1
a : -181.0000, 4 -> 4
b : 791.0000, 4 -> 0
a : -530.0000, 5 -> 2
b : -654.0000, 5 -> 2
a : 49.0000, 6 -> 5
b : -641.0000, 6 -> 5
a : 460.0000, 7 -> 6
b : -83.0000, 7 -> 7
a : -350.0000, 0 -> 6
a : -630.0000, 1 -> 4
a : -19.0000, 2 -> 4
b : -837.0000, 3 -> 5
b : -697.0000, 4 -> 5
a : -602.0000, 5 -> 2
a : -981.0000, 6 -> 4
b : -924.0000, 7 -> 3
