a : 314.0000, 0 -> 7
b : -437.0000, 0 -> 5
c : -240.0000, 0 -> 0
d : 428.0000, 0 -> 0
a : -877.0000, 1 -> 5
b : 584.0000, 1 -> 2
c : 179.0000, 1 -> 4
d : -757.0000, 1 -> 3
a : 742.0000, 2 -> 4
b : 173.0000, 2 -> 4
c : 627.0000, 2 -> 5
d : -782.0000, 2 -> 2
a : 105.0000, 3 -> 1
b : -586.0000, 3 -> 6
c : -845.0000, 3 -> 5
d : -536.0000, 3 -> 2
a : -47.0000, 4 -> 5
b : -12.0000, 4 -> 0
c : -85.0000, 4 -> 6
d : -294.0000, 4 -> 0
a : 303.0000, 5 -> 1
b : -999.0000, 5 -> 5
c : 334.0000, 5 -> 5
d : -933.0000, 5 -> 1
a : -426.0000, 6 -> 5
b : -959.0000, 6 -> 0
c : -246.0000, 6 -> 7
d : -31.0000, 6 -> 3
a : -536.0000, 7 -> 4
b : 752.0000, 7 -> 0
c : -652.0000, 7 -> 0
d : -224.0000, 7 -> 4
c : 873.0000, 0 -> 7
d : -641.0000, 0 -> 5
a : -320.0000, 1 -> 2
c : 223.0000, 1 -> 3
c : 484.0000, 2 -> 2
b : 249.0000, 2 -> 0
a : -485.0000, 3 -> 5
a : -764.0000, 3 -> 3
a : -448.0000, 4 -> 2
d : 167.0000, 4 -> 4
a : 78.0000, 5 -> 2
b : 695.0000, 5 -> 4
d : 171.0000, 6 -> 4
d : 470.0000, 6 -> 6
b : 367.0000, 7 -> 2
b : -44.0000, 7 -> 2
