a : 794.0000, 0 -> 3
b : -275.0000, 0 -> 2
c : -803.0000, 0 -> 1
d : 399.0000, 0 -> 2
a : 102.0000, 1 -> 2
b : -520.0000, 1 -> 0
c : 453.0000, 1 -> 3
d : -416.0000, 1 -> 2
a : 720.0000, 2 -> 3
b : -719.0000, 2 -> 0
c : 119.0000, 2 -> 3
d : -165.0000, 2 -> 2
a : -770.0000, 3 -> 0
b : -457.0000, 3 -> 0
c : -202.0000, 3 -> 0
d : 533.0000, 3 -> 0
c : 632.0000, 0 -> 1
d : -984.0000, 0 -> 2
c : 185.0000, 1 -> 1
a : 628.0000, 1 -> 0
d : 226.0000, 2 -> 0
a : 408.0000, 2 -> 3
b : -880.0000, 3 -> 3
b : -126.0000, 3 -> 1
