a : -993.0000, 0 -> 2
b : -484.0000, 0 -> 3
c : -441.0000, 0 -> 1
d : -866.0000, 0 -> 1
a : -735.0000, 1 -> 2
b : 686.0000, 1 -> 1
c : -757.0000, 1 -> 0
d : -440.0000, 1 -> 0
a : -750.0000, 2 -> 3
b : 618.0000, 2 -> 3
c : -852.0000, 2 -> 1
d : -939.0000, 2 -> 3
a : -588.0000, 3 -> 3
b : -702.0000, 3 -> 1
c : 573.0000, 3 -> 0
d : -307.0000, 3 -> 0
a : 136.0000, 0 -> 1
c : 801.0000, 0 -> 0
d : 25.0000, 1 -> 2
c : 72.0000, 1 -> 2
b : -813.0000, 2 -> 3
c : 264.0000, 2 -> 0
c : 742.0000, 3 -> 2
b : -510.0000, 3 -> 3
