a : 139.0000, 0 -> 3
b : 471.0000, 0 -> 4
c : 970.0000, 0 -> 6
d : 423.0000, 0 -> 6
a : -263.0000, 1 -> 6
b : -340.0000, 1 -> 1
c : 207.0000, 1 -> 1
d : 454.0000, 1 -> 6
a : 438.0000, 2 -> 0
b : -711.0000, 2 -> 6
c : 852.0000, 2 -> 0
d : -834.0000, 2 -> 7
a : -951.0000, 3 -> 5
b : -459.0000, 3 -> 5
c : -464.0000, 3 -> 3
d : -315.0000, 3 -> 4
a : 861.0000, 4 -> 2
b : 600.0000, 4 -> 7
c : 360.0000, 4 -> 0
d : -419.0000, 4 -> 7
a : 672.0000, 5 -> 3
b : -515.0000, 5 -> 2
c : 895.0000, 5 -> 3
d : 45.0000, 5 -> 0
a : -794.0000, 6 -> 0
b : 228.0000, 6 -> 3
c : -842.0000, 6 -> 4
d : 682.0000, 6 -> 1
a : -417.0000, 7 -> 4
b : 14.0000, 7 -> 3
c : 394.0000, 7 -> 0
d : -652.0000, 7 -> 5
a : -493.0000, 0 -> 2
a : 818.0000, 0 -> 3
c : -945.0000, 1 -> 6
c : 467.0000, 1 -> 4
c : 891.0000, 2 -> 4
c : 364.0000, 2 -> 1
c : 281.0000, 3 -> 4
a : -99.0000, 3 -> 1
b : 584.0000, 4 -> 1
a : 337.0000, 4 -> 3
b : 867.0000, 5 -> 7
c : 239.0000, 5 -> 7
d : -277.0000, 6 -> 7
d : 195.0000, 6 -> 0
d : -95.0000, 7 -> 2
b : -598.0000, 7 -> 0
