a : -142.0000, 0 -> 2
b : 390.0000, 0 -> 0
c : -746.0000, 0 -> 1
d : -33.0000, 0 -> 3
a : 521.0000, 1 -> 0
b : 93.0000, 1 -> 2
c : 585.0000, 1 -> 0
d : 412.0000, 1 -> 1
a : 465.0000, 2 -> 2
b : -760.0000, 2 -> 2
c : 998.0000, 2 -> 3
d : 45.0000, 2 -> 2
a : 904.0000, 3 -> 3
b : -42.0000, 3 -> 0
c : 813.0000, 3 -> 0
d : 86.0000, 3 -> 2
d : 790.0000, 0 -> 1
c : -58.0000, 0 -> 1
b : -917.0000, 1 -> 3
b : -686.0000, 1 -> 0
a : 665.0000, 2 -> 0
c : 381.0000, 2 -> 0
b : 452.0000, 3 -> 1
c : -907.0000, 3 -> 2
