a : 989.0000, 0 -> 6
b : 706.0000, 0 -> 4
c : 101.0000, 0 -> 5
d : -612.0000, 0 -> 7
a : 926.0000, 1 -> 4
b : -794.0000, 1 -> 1
c : -986.0000, 1 -> 1
d : -875.0000, 1 -> 0
a : -203.0000, 2 -> 1
b : 970.0000, 2 -> 2
c : -53.0000, 2 -> 6
d : 468.0000, 2 -> 6
a : -524.0000, 3 -> 4
b : -647.0000, 3 -> 1
c : 103.0000, 3 -> 5
d : -943.0000, 3 -> 7
a : -815.0000, 4 -> 1
b : 534.0000, 4 -> 1
c : 933.0000, 4 -> 2
d : 472.0000, 4 -> 1
a : -636.0000, 5 -> 1
b : -746.0000, 5 -> 5
c : 342.0000, 5 -> 6
d : -259.0000, 5 -> 1
a : 218.0000, 6 -> 3
b : 292.0000, 6 -> 5
c : -166.0000, 6 -> 7
d : -51.0000, 6 -> 4
a : 684.0000, 7 -> 6
b : -865.0000, 7 -> 1
c : -486.0000, 7 -> 3
d : 176.0000, 7 -> 7
b : -123.0000, 0 -> 5
c : -678.0000, 0 -> 3
c : -911.0000, 1 -> 1
b : 332.0000, 1 -> 6
b : 148.0000, 2 -> 6
d : -339.0000, 2 -> 6
d : -254.0000, 3 -> 7
b : -411.0000, 3 -> 0
d : 363.0000, 4 -> 6
d : -129.0000, 4 -> 2
d : -815.0000, 5 -> 5
a : -8.0000, 5 -> 0
a : 873.0000, 6 -> 7
b : 681.0000, 6 -> 7
a : 381.0000, 7 -> 1
b : -251.0000, 7 -> 3
