a : 58.0000, 0 -> 2
b : 925.0000, 0 -> 1
c : -88.0000, 0 -> 3
d : 988.0000, 0 -> 3
a : -452.0000, 1 -> 1
b : -995.0000, 1 -> 3
c : 150.0000, 1 -> 2
d : -745.0000, 1 -> 0
a : -236.0000, 2 -> 3
b : 620.0000, 2 -> 2
c : -452.0000, 2 -> 2
d : -213.0000, 2 -> 0
a : -723.0000, 3 -> 0
b : 445.0000, 3 -> 1
c : 714.0000, 3 -> 0
d : 351.0000, 3 -> 0
b : 479.0000, 0 -> 2
d : -935.0000, 0 -> 0
d : -958.0000, 1 -> 0
b : 441.0000, 1 -> 1
b : -658.0000, 2 -> 1
a : 249.0000, 2 -> 2
c : -264.0000, 3 -> 1
b : -458.0000, 3 -> 1
