a : 551.0000, 0 -> 0
b : 246.0000, 0 -> 3
c : 926.0000, 0 -> 3
d : 816.0000, 0 -> 1
a : 540.0000, 1 -> 3
b : 624.0000, 1 -> 2
c : -870.0000, 1 -> 3
d : -983.0000, 1 -> 1
a : 575.0000, 2 -> 3
b : -201.0000, 2 -> 1
c : 989.0000, 2 -> 2
d : -5.0000, 2 -> 2
a : -626.0000, 3 -> 1
b : 204.0000, 3 -> 0
c : -98.0000, 3 -> 2
d : -364.0000, 3 -> 1
c : 274.0000, 0 -> 0
a : -553.0000, 0 -> 2
a : 634.0000, 1 -> 3
a : -662.0000, 1 -> 0
c : -870.0000, 2 -> 1
d : 12.0000, 2 -> 0
d : -911.0000, 3 -> 2
c : 915.0000, 3 -> 0
