a : -338.0000, 0 -> 3
b : 456.0000, 0 -> 3
c : -227.0000, 0 -> 3
d : 728.0000, 0 -> 3
a : 506.0000, 1 -> 1
b : -598.0000, 1 -> 0
c : -151.0000, 1 -> 1
d : 814.0000, 1 -> 1
a : 92.0000, 2 -> 1
b : -523.0000, 2 -> 3
c : -969.0000, 2 -> 0
d : -51.0000, 2 -> 1
a : -861.0000, 3 -> 3
b : 636.0000, 3 -> 1
c : 792.0000, 3 -> 3
d : 495.0000, 3 -> 1
c : 975.0000, 0 -> 2
d : -320.0000, 0 -> 0
c : -634.0000, 1 -> 1
c : 229.0000, 1 -> 2
c : 32.0000, 2 -> 3
c : 368.0000, 2 -> 1
b : -348.0000, 3 -> 0
a : 764.0000, 3 -> 3
