a : 542.0000, 0 -> 4
b : 323.0000, 0 -> 2
a : 659.0000, 1 -> 4
b : 456.0000, 1 -> 0
a : 548.0000, 2 -> 0
b : 855.0000, 2 -> 6
a : -440.0000, 3 -> 7
b : 823.0000, 3 -> 3
a : 12.0000, 4 -> 5
b : 967.0000, 4 -> 4
a : -100.0000, 5 -> 6
b : -183.0000, 5 -> 1
a : -254.0000, 6 -> 7
b : 134.0000, 6 -> 3
a : -318.0000, 7 -> 4
b : 378.0000, 7 -> 4
a : -410.0000, 0 -> 1
a : -351.0000, 1 -> 0
b : -294.0000, 2 -> 6
b : -960.0000, 3 -> 0
b : 206.0000, 4 -> 3
a : 283.0000, 5 -> 3
b : -205.0000, 6 -> 1
b : -309.0000, 7 -> 6
