a : 131.0000, 0 -> 0
b : 887.0000, 0 -> 0
c : -288.0000, 0 -> 7
d : -292.0000, 0 -> 5
a : 387.0000, 1 -> 7
b : -652.0000, 1 -> 0
c : -94.0000, 1 -> 4
d : -937.0000, 1 -> 6
a : 988.0000, 2 -> 7
b : -332.0000, 2 -> 0
c : -875.0000, 2 -> 3
d : -379.0000, 2 -> 3
a : -991.0000, 3 -> 5
b : 224.0000, 3 -> 4
c : 76.0000, 3 -> 7
d : 204.0000, 3 -> 3
a : -899.0000, 4 -> 7
b : 393.0000, 4 -> 4
c : 445.0000, 4 -> 3
d : 915.0000, 4 -> 4
a : -862.0000, 5 -> 4
b : -638.0000, 5 -> 3
c : 429.0000, 5 -> 6
d : -666.0000, 5 -> 0
a : 572.0000, 6 -> 4
b : 438.0000, 6 -> 3
c : 330.0000, 6 -> 1
d : 182.0000, 6 -> 6
a : 530.0000, 7 -> 6
b : 372.0000, 7 -> 0
c : -759.0000, 7 -> 4
d : 984.0000, 7 -> 5
c : -617.0000, 0 -> 0
a : 300.0000, 0 -> 4
b : -136.0000, 1 -> 6
c : 816.0000, 1 -> 1
d : -443.0000, 2 -> 0
a : -515.0000, 2 -> 7
a : -64.0000, 3 -> 4
b : -459.0000, 3 -> 1
b : -408.0000, 4 -> 7
a : 491.0000, 4 -> 0
d : -807.0000, 5 -> 6
b : 893.0000, 5 -> 1
a : -908.0000, 6 -> 3
a : 578.0000, 6 -> 7
d : 779.0000, 7 -> 2
d : 250.0000, 7 -> 3
