a : -888.0000, 0 -> 5
b : -144.0000, 0 -> 3
a : 579.0000, 1 -> 5
b : -553.0000, 1 -> 2
a : -165.0000, 2 -> 3
b : -144.0000, 2 -> 0
a : -270.0000, 3 -> 6
b : -457.0000, 3 -> 2
a : -193.0000, 4 -> 3
b : 969.0000, 4 -> 5
a : 76.0000, 5 -> 6
b : -600.0000, 5 -> 6
a : 643.0000, 6 -> 3
b : -378.0000, 6 -> 5
a : 923.0000, 7 -> 7
b : 624.0000, 7 -> 7
b : -485.0000, 0 -> 6
a : 153.0000, 1 -> 1
a : 283.0000, 2 -> 6
b : -693.0000, 3 -> 5
a : 202.0000, 4 -> 1
b : 421.0000, 5 -> 0
a : 885.0000, 6 -> 4
b : 994.0000, 7 -> 7
b : -777.0000, 4 -> 7
