a : -607.0000, 0 -> 0
b : 602.0000, 0 -> 1
c : 9.0000, 0 -> 0
d : -335.0000, 0 -> 3
a : 817.0000, 1 -> 2
b : 88.0000, 1 -> 0
c : -561.0000, 1 -> 3
d : 377.0000, 1 -> 2
a : 118.0000, 2 -> 3
b : 343.0000, 2 -> 2
c : 767.0000, 2 -> 2
d : -25.0000, 2 -> 3
a : 210.0000, 3 -> 1
b : 195.0000, 3 -> 0
c : 238.0000, 3 -> 0
d : 478.0000, 3 -> 0
b : -252.0000, 0 -> 2
b : -959.0000, 0 -> 1
b : 423.0000, 1 -> 2
a : 94.0000, 1 -> 0
c : -221.0000, 2 -> 0
d : -962.0000, 2 -> 3
b : -108.0000, 3 -> 2
b : 406.0000, 3 -> 0
