a : -352.0000, 0 -> 5
b : -19.0000, 0 -> 5
c : -981.0000, 0 -> 6
d : 929.0000, 0 -> 7
a : 216.0000, 1 -> 2
b : -255.0000, 1 -> 4
c : 503.0000, 1 -> 0
d : -553.0000, 1 -> 0
a : -890.0000, 2 -> 3
b : -272.0000, 2 -> 7
c : 589.0000, 2 -> 3
d : -47.0000, 2 -> 0
a : -428.0000, 3 -> 3
b : -929.0000, 3 -> 7
c : -621.0000, 3 -> 0
d : 795.0000, 3 -> 2
a : -476.0000, 4 -> 2
b : 698.0000, 4 -> 3
c : 60.0000, 4 -> 5
d : 57.0000, 4 -> 4
a : 813.0000, 5 -> 5
b : 408.0000, 5 -> 7
c : 701.0000, 5 -> 2
d : 872.0000, 5 -> 0
a : 349.0000, 6 -> 3
b : -407.0000, 6 -> 0
c : -693.0000, 6 -> 0
d : 120.0000, 6 -> 3
a : 662.0000, 7 -> 0
b : -478.0000, 7 -> 1
c : -217.0000, 7 -> 0
d : 661.0000, 7 -> 3
b : -924.0000, 0 -> 1
c : -689.0000, 0 -> 4
c : 896.0000, 1 -> 0
b : 505.0000, 1 -> 1
b : -470.0000, 2 -> 1
b : 291.0000, 2 -> 2
d : -937.0000, 3 -> 1
a : 671.0000, 3 -> 5
c : -977.0000, 4 -> 3
c : 868.0000, 4 -> 5
c : 14.0000, 5 -> 4
c : 613.0000, 5 -> 0
d : 151.0000, 6 -> 0
c : 528.0000, 6 -> 2
d : -306.0000, 7 -> 1
c : 724.0000, 7 -> 6
