a : 435.0000, 0 -> 1
b : 106.0000, 0 -> 0
c : 339.0000, 0 -> 2
d : 558.0000, 0 -> 2
a : -876.0000, 1 -> 1
b : 200.0000, 1 -> 3
c : -886.0000, 1 -> 0
d : 33.0000, 1 -> 1
a : 24.0000, 2 -> 1
b : -353.0000, 2 -> 2
c : -885.0000, 2 -> 2
d : -70.0000, 2 -> 0
a : 400.0000, 3 -> 1
b : 623.0000, 3 -> 2
c : 510.0000, 3 -> 2
d : -903.0000, 3 -> 2
c : -174.0000, 0 -> 2
c : 45.0000, 0 -> 0
a : -568.0000, 1 -> 0
c : 808.0000, 1 -> 0
a : 506.0000, 2 -> 2
c : 123.0000, 2 -> 3
a : 145.0000, 3 -> 1
c : -146.0000, 3 -> 1
