a : 598.0000, 0 -> 6
b : 824.0000, 0 -> 1
c : 927.0000, 0 -> 4
d : 826.0000, 0 -> 5
a : -686.0000, 1 -> 1
b : -918.0000, 1 -> 5
c : 332.0000, 1 -> 0
d : 358.0000, 1 -> 4
a : -176.0000, 2 -> 7
b : 118.0000, 2 -> 5
c : 628.0000, 2 -> 1
d : -732.0000, 2 -> 1
a : 316.0000, 3 -> 2
b : -452.0000, 3 -> 5
c : -712.0000, 3 -> 3
d : 757.0000, 3 -> 1
a : 81.0000, 4 -> 4
b : 550.0000, 4 -> 4
c : -681.0000, 4 -> 4
d : -775.0000, 4 -> 6
a : 462.0000, 5 -> 2
b : -402.0000, 5 -> 7
c : 593.0000, 5 -> 4
d : 232.0000, 5 -> 7
a : -82.0000, 6 -> 6
b : 389.0000, 6 -> 1
c : 646.0000, 6 -> 2
d : 794.0000, 6 -> 5
a : -191.0000, 7 -> 7
b : -194.0000, 7 -> 7
c : 550.0000, 7 -> 0
d : -489.0000, 7 -> 6
b : 953.0000, 0 -> 3
a : -945.0000, 0 -> 6
c : 322.0000, 1 -> 2
a : -453.0000, 1 -> 3
d : 150.0000, 2 -> 1
d : -892.0000, 2 -> 0
c : 53.0000, 3 -> 3
d : -290.0000, 3 -> 2
a : -749.0000, 4 -> 3
d : 40.0000, 4 -> 7
a : 558.0000, 5 -> 1
d : -690.0000, 5 -> 4
c : -844.0000, 6 -> 1
a : -382.0000, 6 -> 1
d : -847.0000, 7 -> 5
a : 188.0000, 7 -> 0
