a : 137.0000, 0 -> 1
b : 726.0000, 0 -> 1
a : -779.0000, 1 -> 1
b : 316.0000, 1 -> 2
a : 718.0000, 2 -> 5
b : 571.0000, 2 -> 3
a : 732.0000, 3 -> 3
b : -213.0000, 3 -> 5
a : 432.0000, 4 -> 5
b : 449.0000, 4 -> 4
a : 603.0000, 5 -> 6
b : -1.0000, 5 -> 3
a : -55.0000, 6 -> 5
b : 308.0000, 6 -> 3
a : -564.0000, 7 -> 2
b : -35.0000, 7 -> 2
b : -963.0000, 0 -> 2
b : 483.0000, 1 -> 2
b : 77.0000, 2 -> 4
a : 587.0000, 3 -> 4
a : -935.0000, 4 -> 2
a : 244.0000, 5 -> 7
b : -834.0000, 6 -> 2
a : -443.0000, 7 -> 5
