a : -539.0000, 0 -> 5
b : 626.0000, 0 -> 6
a : -308.0000, 1 -> 5
b : -562.0000, 1 -> 1
a : -367.0000, 2 -> 0
b : -881.0000, 2 -> 5
a : 156.0000, 3 -> 2
b : -183.0000, 3 -> 1
a : -662.0000, 4 -> 5
b : 5.0000, 4 -> 1
a : 264.0000, 5 -> 2
b : 579.0000, 5 -> 7
a : 833.0000, 6 -> 2
b : -353.0000, 6 -> 6
a : -324.0000, 7 -> 3
b : -747.0000, 7 -> 7
a : -466.0000, 0 -> 5
b : 878.0000, 1 -> 6
a : 87.0000, 2 -> 3
a : -647.0000, 3 -> 7
b : 565.0000, 4 -> 0
b : 275.0000, 5 -> 4
a : 282.0000, 6 -> 5
b : 135.0000, 7 -> 4
