a : 528.0000, 0 -> 0
b : 23.0000, 0 -> 3
c : 462.0000, 0 -> 2
d : -660.0000, 0 -> 1
a : -567.0000, 1 -> 1
b : 588.0000, 1 -> 2
c : 98.0000, 1 -> 2
d : -830.0000, 1 -> 3
a : 347.0000, 2 -> 3
b : 511.0000, 2 -> 2
c : -303.0000, 2 -> 0
d : -77.0000, 2 -> 2
a : 32.0000, 3 -> 3
b : 82.0000, 3 -> 3
c : -49.0000, 3 -> 1
d : -602.0000, 3 -> 1
b : 408.0000, 0 -> 1
a : 747.0000, 0 -> 2
a : -934.0000, 1 -> 1
c : 935.0000, 1 -> 0
b : -714.0000, 2 -> 2
a : -319.0000, 2 -> 3
d : 604.0000, 3 -> 2
a : -573.0000, 3 -> 1
