a : 699.0000, 0 -> 2
b : 801.0000, 0 -> 3
c : 436.0000, 0 -> 1
d : -511.0000, 0 -> 2
a : 201.0000, 1 -> 2
b : -553.0000, 1 -> 2
c : -316.0000, 1 -> 3
d : -736.0000, 1 -> 2
a : -383.0000, 2 -> 0
b : 842.0000, 2 -> 2
c : 620.0000, 2 -> 3
d : 686.0000, 2 -> 0
a : 242.0000, 3 -> 2
b : -536.0000, 3 -> 2
c : -429.0000, 3 -> 0
d : -473.0000, 3 -> 3
b : -104.0000, 0 -> 1
c : -331.0000, 0 -> 3
b : 963.0000, 1 -> 1
d : 468.0000, 1 -> 3
c : 76.0000, 2 -> 0
a : -847.0000, 2 -> 2
b : -910.0000, 3 -> 3
b : 186.0000, 3 -> 3
