a : 726.0000, 0 -> 4
b : -925.0000, 0 -> 0
a : 810.0000, 1 -> 6
b : 859.0000, 1 -> 3
a : 275.0000, 2 -> 4
b : 882.0000, 2 -> 5
a : 398.0000, 3 -> 3
b : 627.0000, 3 -> 2
a : -349.0000, 4 -> 5
b : -980.0000, 4 -> 5
a : -376.0000, 5 -> 2
b : 525.0000, 5 -> 1
a : 589.0000, 6 -> 0
b : 293.0000, 6 -> 6
a : -970.0000, 7 -> 3
b : 900.0000, 7 -> 7
b : -590.0000, 0 -> 2
b : 265.0000, 1 -> 7
b : 868.0000, 2 -> 2
a : 999.0000, 3 -> 5
a : -897.0000, 4 -> 0
a : 282.0000, 5 -> 5
b : -179.0000, 6 -> 1
a : 866.0000, 7 -> 0
