a : -711.0000, 0 -> 5
b : 725.0000, 0 -> 5
a : 721.0000, 1 -> 7
b : 413.0000, 1 -> 0
a : -815.0000, 2 -> 6
b : 200.0000, 2 -> 5
a : -575.0000, 3 -> 4
b : -862.0000, 3 -> 1
a : -753.0000, 4 -> 6
b : 642.0000, 4 -> 1
a : 630.0000, 5 -> 0
b : -704.0000, 5 -> 3
a : -360.0000, 6 -> 6
b : -845.0000, 6 -> 7
a : -673.0000, 7 -> 7
b : 165.0000, 7 -> 1
a : 243.0000, 0 -> 7
a : -347.0000, 1 -> 5
a : 327.0000, 2 -> 3
b : 199.0000, 3 -> 1
b : 813.0000, 4 -> 6
b : 850.0000, 5 -> 4
b : 277.0000, 6 -> 7
b : 680.0000, 7 -> 7
b : 176.0000, 4 -> 2
