a : 243.0000, 0 -> 6
b : 717.0000, 0 -> 1
c : -945.0000, 0 -> 7
d : 784.0000, 0 -> 4
a : 724.0000, 1 -> 1
b : -917.0000, 1 -> 3
c : -44.0000, 1 -> 6
d : 112.0000, 1 -> 1
a : 508.0000, 2 -> 7
b : 126.0000, 2 -> 3
c : 531.0000, 2 -> 5
d : -695.0000, 2 -> 0
a : 282.0000, 3 -> 7
b : 236.0000, 3 -> 5
c : -403.0000, 3 -> 2
d : -104.0000, 3 -> 3
a : 276.0000, 4 -> 2
b : 595.0000, 4 -> 3
c : -193.0000, 4 -> 0
d : 136.0000, 4 -> 1
a : -578.0000, 5 -> 5
b : 700.0000, 5 -> 3
c : 207.0000, 5 -> 3
d : 244.0000, 5 -> 5
a : -897.0000, 6 -> 4
b : -672.0000, 6 -> 1
c : -68.0000, 6 -> 3
d : -926.0000, 6 -> 1
a : -362.0000, 7 -> 4
b : 592.0000, 7 -> 6
c : -523.0000, 7 -> 4
d : -118.0000, 7 -> 1
c : 633.0000, 0 -> 7
c : 624.0000, 0 -> 6
a : -834.0000, 1 -> 2
a : 573.0000, 1 -> 4
d : -623.0000, 2 -> 3
b : 444.0000, 2 -> 3
d : -103.0000, 3 -> 0
d : 923.0000, 3 -> 2
d : 437.0000, 4 -> 4
d : -371.0000, 4 -> 2
a : 575.0000, 5 -> 6
a : -342.0000, 5 -> 5
c : -310.0000, 6 -> 1
c : 862.0000, 6 -> 1
c : -531.0000, 7 -> 3
d : 527.0000, 7 -> 1
