a : -703.0000, 0 -> 0
b : 300.0000, 0 -> 4
a : -807.0000, 1 -> 1
b : -146.0000, 1 -> 3
a : 239.0000, 2 -> 3
b : 270.0000, 2 -> 6
a : 665.0000, 3 -> 7
b : 252.0000, 3 -> 0
a : -535.0000, 4 -> 7
b : 954.0000, 4 -> 0
a : 717.0000, 5 -> 5
b : -688.0000, 5 -> 0
a : -601.0000, 6 -> 4
b : 861.0000, 6 -> 6
a : 276.0000, 7 -> 0
b : -372.0000, 7 -> 7
b : 169.0000, 0 -> 0
b : -497.0000, 1 -> 6
a : 578.0000, 2 -> 0
b : 288.0000, 3 -> 0
b : 104.0000, 4 -> 5
b : -789.0000, 5 -> 3
a : 450.0000, 6 -> 5
a : 707.0000, 7 -> 6
b : -868.0000, 0 -> 2
a : 729.0000, 6 -> 1
