a : 968.0000, 0 -> 7
b : -953.0000, 0 -> 7
a : 913.0000, 1 -> 3
b : -844.0000, 1 -> 6
a : 922.0000, 2 -> 4
b : 670.0000, 2 -> 7
a : -216.0000, 3 -> 7
b : -320.0000, 3 -> 5
a : 613.0000, 4 -> 1
b : -317.0000, 4 -> 4
a : 900.0000, 5 -> 7
b : -37.0000, 5 -> 5
a : 77.0000, 6 -> 7
b : 45.0000, 6 -> 1
a : 412.0000, 7 -> 1
b : -62.0000, 7 -> 1
b : 6.0000, 0 -> 3
a : -788.0000, 1 -> 1
b : 740.0000, 2 -> 7
a : 892.0000, 3 -> 1
a : -911.0000, 4 -> 5
b : -510.0000, 5 -> 1
a : -800.0000, 6 -> 7
b : 325.0000, 7 -> 4
a : -979.0000, 3 -> 2
