a : -469.0000, 0 -> 5
b : -14.0000, 0 -> 7
a : -805.0000, 1 -> 1
b : -951.0000, 1 -> 5
a : -296.0000, 2 -> 0
b : -662.0000, 2 -> 2
a : 232.0000, 3 -> 5
b : 303.0000, 3 -> 4
a : 401.0000, 4 -> 5
b : -621.0000, 4 -> 7
a : -429.0000, 5 -> 5
b : 626.0000, 5 -> 3
a : -90.0000, 6 -> 3
b : 592.0000, 6 -> 2
a : 787.0000, 7 -> 0
b : -402.0000, 7 -> 1
a : 136.0000, 0 -> 1
a : 783.0000, 1 -> 4
b : 190.0000, 2 -> 2
b : 605.0000, 3 -> 5
a : 615.0000, 4 -> 5
b : 543.0000, 5 -> 4
b : 993.0000, 6 -> 0
a : -81.0000, 7 -> 3
b : -462.0000, 4 -> 6
