a : 109.0000, 0 -> 0
b : -200.0000, 0 -> 2
c : 359.0000, 0 -> 1
d : 815.0000, 0 -> 1
a : 581.0000, 1 -> 0
b : -947.0000, 1 -> 1
c : 123.0000, 1 -> 2
d : -505.0000, 1 -> 1
a : -355.0000, 2 -> 2
b : 468.0000, 2 -> 0
c : 4.0000, 2 -> 0
d : 919.0000, 2 -> 3
a : 309.0000, 3 -> 1
b : 631.0000, 3 -> 2
c : 949.0000, 3 -> 1
d : 991.0000, 3 -> 2
b : 565.0000, 0 -> 2
a : -917.0000, 0 -> 1
c : -363.0000, 1 -> 1
b : 213.0000, 1 -> 0
c : -614.0000, 2 -> 3
d : 762.0000, 2 -> 0
a : 514.0000, 3 -> 0
c : -28.0000, 3 -> 0
