a : -591.0000, 0 -> 6
b : -54.0000, 0 -> 4
a : 256.0000, 1 -> 7
b : 826.0000, 1 -> 2
a : 887.0000, 2 -> 5
b : 111.0000, 2 -> 1
a : -86.0000, 3 -> 2
b : -855.0000, 3 -> 2
a : 37.0000, 4 -> 6
b : -512.0000, 4 -> 5
a : 663.0000, 5 -> 1
b : 842.0000, 5 -> 0
a : 901.0000, 6 -> 5
b : 579.0000, 6 -> 6
a : -829.0000, 7 -> 6
b : -545.0000, 7 -> 0
b : 722.0000, 0 -> 7
b : -293.0000, 1 -> 3
a : -518.0000, 2 -> 6
a : 156.0000, 3 -> 1
b : 283.0000, 4 -> 4
b : -497.0000, 5 -> 0
a : 292.0000, 6 -> 3
a : -417.0000, 7 -> 3
