a : 162.0000, 0 -> 2
b : 664.0000, 0 -> 5
a : 269.0000, 1 -> 6
b : 510.0000, 1 -> 1
a : -157.0000, 2 -> 7
b : -200.0000, 2 -> 7
a : 778.0000, 3 -> 4
b : 35.0000, 3 -> 7
a : 455.0000, 4 -> 6
b : -16.0000, 4 -> 6
a : 667.0000, 5 -> 5
b : 237.0000, 5 -> 5
a : 594.0000, 6 -> 6
b : -801.0000, 6 -> 4
a : -620.0000, 7 -> 4
b : 400.0000, 7 -> 7
b : 215.0000, 0 -> 6
b : 857.0000, 1 -> 5
a : 813.0000, 2 -> 0
a : 270.0000, 3 -> 6
a : 124.0000, 4 -> 3
a : 606.0000, 5 -> 4
a : 985.0000, 6 -> 2
a : 497.0000, 7 -> 1
