a : -843.0000, 0 -> 2
b : 121.0000, 0 -> 1
c : 123.0000, 0 -> 1
d : -463.0000, 0 -> 2
a : 127.0000, 1 -> 1
b : -722.0000, 1 -> 1
c : -239.0000, 1 -> 3
d : -575.0000, 1 -> 1
a : -250.0000, 2 -> 3
b : 201.0000, 2 -> 3
c : 671.0000, 2 -> 2
d : 993.0000, 2 -> 3
a : 494.0000, 3 -> 0
b : 272.0000, 3 -> 3
c : 443.0000, 3 -> 2
d : 789.0000, 3 -> 1
c : -432.0000, 0 -> 2
a : 943.0000, 0 -> 3
a : -216.0000, 1 -> 0
d : -61.0000, 1 -> 1
b : 223.0000, 2 -> 1
a : 242.0000, 2 -> 1
b : 485.0000, 3 -> 3
c : -289.0000, 3 -> 2
