a : 558.0000, 0 -> 0
b : -951.0000, 0 -> 2
c : 119.0000, 0 -> 3
d : 336.0000, 0 -> 3
a : -896.0000, 1 -> 0
b : 222.0000, 1 -> 0
c : 474.0000, 1 -> 0
d : 501.0000, 1 -> 0
a : -448.0000, 2 -> 2
b : 343.0000, 2 -> 0
c : -146.0000, 2 -> 2
d : -55.0000, 2 -> 0
a : 533.0000, 3 -> 2
b : -203.0000, 3 -> 3
c : -732.0000, 3 -> 1
d : -986.0000, 3 -> 1
a : -527.0000, 0 -> 2
a : 746.0000, 0 -> 1
b : -890.0000, 1 -> 2
c : -930.0000, 1 -> 3
a : 664.0000, 2 -> 2
d : -28.0000, 2 -> 2
a : 730.0000, 3 -> 2
a : 307.0000, 3 -> 2
