a : -361.0000, 0 -> 0
b : -638.0000, 0 -> 6
a : -308.0000, 1 -> 0
b : 782.0000, 1 -> 1
a : -680.0000, 2 -> 2
b : 822.0000, 2 -> 1
a : -420.0000, 3 -> 3
b : -481.0000, 3 -> 3
a : -436.0000, 4 -> 0
b : 581.0000, 4 -> 7
a : -966.0000, 5 -> 3
b : -608.0000, 5 -> 7
a : 738.0000, 6 -> 5
b : -712.0000, 6 -> 2
a : -773.0000, 7 -> 0
b : -394.0000, 7 -> 5
b : -302.0000, 0 -> 3
b : 12.0000, 1 -> 2
b : -837.0000, 2 -> 7
b : -976.0000, 3 -> 4
b : -543.0000, 4 -> 1
a : -554.0000, 5 -> 7
b : -13.0000, 6 -> 4
a : -700.0000, 7 -> 6
