a : -860.0000, 0 -> 2
b : -480.0000, 0 -> 2
a : 629.0000, 1 -> 5
b : -962.0000, 1 -> 1
a : 700.0000, 2 -> 3
b : -257.0000, 2 -> 6
a : 613.0000, 3 -> 4
b : 131.0000, 3 -> 7
a : 941.0000, 4 -> 1
b : 37.0000, 4 -> 7
a : -776.0000, 5 -> 6
b : 540.0000, 5 -> 5
a : -850.0000, 6 -> 4
b : 407.0000, 6 -> 3
a : 551.0000, 7 -> 3
b : 159.0000, 7 -> 0
a : 398.0000, 0 -> 2
b : -608.0000, 1 -> 0
a : -396.0000, 2 -> 2
b : 208.0000, 3 -> 2
b : 385.0000, 4 -> 4
a : -289.0000, 5 -> 3
b : -474.0000, 6 -> 2
a : 975.0000, 7 -> 7
